"s1 | Dick Johnson Is Dead | United States | Movie | As her father nears the end of his life, filmmaker Kirsten Johnson stages his death in inventive and comical ways to help them both face the inevitable."
"s378 | Bartkowiak | Poland | Movie | After his brother dies in a car crash, a disgraced MMA fighter takes over the family nightclub â€” and soon learns his sibling's death wasnâ€™t an accident."
"s379 | Fantastic Fungi | United States | Movie | Delve into the magical world of fungi, from mushrooms that clear oil spills to underground fungal networks that help trees communicate."
"s380 | Tattoo Redo | nan | TV Show | Bad tattoos walk in. Great tattoos walk out. Top artists transform tattoo disasters into stunning cover-ups, with designs chosen by clients' loved ones."
s381 | The Flash | United States | TV Show | A forensics expert who wakes from a coma with amazing new powers squares off against forces threatening the city in this live-action superhero romp.
"s382 | The Snitch Cartel: Origins | nan | TV Show | Over four decades, two brothers in Cali juggle family duties, multiple romances and illegal businesses, transforming from poor kids to cocaine kingpins."
s383 | All American | United States | TV Show | Culture clashes and brewing rivalries test a teen football player from South Los Angeles when heâ€™s recruited to the Beverly Hills High School team.
"s384 | Department | India | Movie | Two cops form a task force to take down two mobsters, but when a sinister politician enters the picture, dubious loyalties and motives come to light."
"s385 | Hostage House | nan | Movie | A realtor and her daughter get taken captive by two fugitive criminals during an open house, forcing her to find creative ways to ensure their survival."
"s386 | How to Sell Drugs Online (Fast) | Germany | TV Show | To win back his ex-girlfriend, a nerdy teen starts selling ecstasy online out of his bedroom â€“ and becomes one of Europe's biggest dealers."
"s387 | Mighty Express | United States, Canada | TV Show | Catch a ride with the Mighty Express â€” a team of trains and their kid friends who overcome trouble on the tracks with quick thinking and teamwork!"
"s388 | Mimi | nan | Movie | An aspiring actress in a small town agrees to bear a child for a visiting couple seeking a surrogate mother, but her experience takes unexpected turns."
s389 | Plastic Cup Boyz: Laughing My Mask Off! | nan | TV Show | Comedy collective The Plastic Cup Boyz pour out the punchlines in Atlanta during a trio of raw and lively stand-up specials.
"s390 | The Operative | France, Israel, Germany, United States, United Kin | Movie | Working as a Mossad spy assigned to Tehran, Rachel reaches her breaking point. Now itâ€™s dangerously hard to tell whose side sheâ€™s on."
"s391 | The Walking Dead | United States | TV Show | In the wake of a zombie apocalypse, survivors hold on to the hope of humanity by banding together to wage a fight for their own survival."
"s392 | Wynonna Earp | Canada, United States | TV Show | The outcast descendant of lawman Wyatt Earp teams up with an immortal Doc Holliday to rid the world of demonic revenants from the Wild West."
"s393 | Django Unchained | United States | Movie | Accompanied by a German bounty hunter, a freed slave named Django travels across America to free his wife from a sadistic plantation owner."
"s394 | A Second Chance:  Rivals! | Australia | Movie | Crushed when she doesn't qualify for the Olympics, a now-grown Maddy Cornell finds new purpose coaching young gymnasts going up against a rival team."
s395 | African America | nan | Movie | A disgruntled South African woman leaves her fiancÃ© and embezzles money from her job to pursue her dream of being a Broadway star in New York City.
s396 | Bankrolled | nan | Movie | Two directionless millennial bros get high and pitch a bold new social justice app that raises millions. Then they have to come up with the app.
"s397 | Blood Red Sky | nan | Movie | When a group of terrorists hijacks an overnight transatlantic flight, a mysteriously ill woman must unleash a monstrous secret to protect her young son."
s398 | Feels Like Ishq | nan | TV Show | Short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places.
"s399 | Kingdom: Ashin of the North | nan | Movie | Tragedy, betrayal and a mysterious discovery fuel a woman's vengeance for the loss of her tribe and family in this special episode of ""Kingdom."""
"s400 | Masters of the Universe: Revelation | nan | TV Show | After a calamitous battle fractures Eternia, Teela and an unlikely alliance must prevent the end of the Universe in this sequel to the â€™80s classic."
s401 | Revelations: The Masters of the Universe: Revelation Aftershow | nan | TV Show | Take a behind-the-scenes look at â€œMasters of the Universe: Revelationâ€� as showrunner Kevin Smith and others interview the cast about their iconic roles.
s402 | Sky Rojo | Spain | TV Show | A fatal turn of events at a brothel sends three women haunted by their pasts on a wild run from their pimp and his henchmen.
"s403 | The Last Letter From Your Lover | United Kingdom | Movie | After finding a trove of love letters from 1965, a reporter sets out to solve the mystery of a secret affair â€” while embarking on a romance of her own."
"s404 | The Movies That Made Us | United States | TV Show | These blockbusters brought us together and gave us the time of our lives. Meet the actors, directors and industry insiders who made them happen."
"s405 | 9to5: The Story of a Movement | nan | Movie | In this documentary, female office workers in '70s Boston inspire change with a call for better pay, more opportunities and an end to sexual harassment."
"s406 | Chhota Bheem - Dinosaur World | nan | Movie | When a scientist has trouble caring for his secret baby dinosaur, he takes Bheem and friends back in time to return the pet to its natural habitat."
"s407 | Chhota Bheem - Neeli Pahaadi | nan | Movie | Things get spooky when Bheem and his buddies travel to the border of Dholakpur, known for its eerie history and rumored to be haunted."
"s408 | Chhota Bheem & Ganesh | nan | Movie | Bheem and Lord Ganesha join forces to save Dholakpur from fire-spitting dragons, who have also captured Ganeshâ€™s mouse companion!"
s409 | Chhota Bheem & Krishna: Mayanagari | nan | Movie | Young lord Krishna has fallen for demoness Maayandriâ€™s revenge plot against him! Can Bheem rescue him and thwart Maayandriâ€™s other destructive plans?
s410 | Chhota Bheem & Krishna: Pataliputra- City of the Dead | nan | Movie | Krishna needs Bheemâ€™s help: The ruined city of Pataliputra has been cursed! Can the friends do what it takes to bring light back into this town?
"s411 | Chhota Bheem And The Broken Amulet | India | Movie | When a stranger tries to steal an amulet from the palace, Bheem learns the sad story behind the ornament and heads to Africa to defeat the real villain."
"s412 | Chhota Bheem And The Crown of Valhalla | nan | Movie | To save the kingdom of Valhalla from invasion by Vikings, Bheem is gathering his army of friends, who are ready to put up a formidable fight!"
"s413 | Chhota Bheem and the Incan Adventure | nan | Movie | When Dholakpurâ€™s princess is kidnapped, Bheem is off to the land of the Incas to save her, but heâ€™s in for an even bigger challenge upon his arrival."
"s414 | Chhota Bheem and The ShiNobi Secret | nan | Movie | After learning of a samurai village under threat by their own emperor, Bheem sets off for Japan to offer his help."
"s415 | Chhota Bheem Aur Hanuman | nan | Movie | When two evil entities kidnap a princess in a plot to build a new kingdom, Bheem takes them on with the help of the courageous monkey god Hanuman."
"s416 | Chhota Bheem aur Krishna | India | Movie | Centuries after the end of a conqueror's rule, he is mysteriously back from the dead. Itâ€™s up to Bheem to save Dholakpur from being taken over!"
"s417 | Chhota Bheem aur Krishna vs Zimbara | nan | Movie | A demon of darkness is plotting world domination â€” but when Bheem and Krishna catch wind of his plans, theyâ€™ll stop at nothing to destroy him."
s418 | Chhota Bheem in African Safari | nan | Movie | Bheemâ€™s plans for an exciting African safari are interrupted when he finds that an evil ruler is using magical powers to cause drought through the land.
"s419 | Chhota Bheem Ka Roosi Romanch | nan | Movie | A faulty transportation machine lands Chhota Bheem and his friends in Russia, where they must save a princess from an evil, power-hungry magician."
s420 | Chhota Bheem: Bheem vs Aliens | nan | Movie | Space invaders have kidnapped Dholakpurâ€™s king and princess! The only way Bheem can rescue them? Defeat the aliens in a cricket match.
s421 | Chhota Bheem: Dholakpur to Kathmandu | nan | Movie | Bheemâ€™s holiday in Nepal takes an unexpected turn when he is called on to save a monkey cub from snow leopards and reunite him with his father.
"s422 | Chhota Bheem: Dus Pe Dus | nan | Movie | After a precious temple stone is stolen under his watch, Bheem trains in a special martial art to prepare for a showdown with the thief."
"s423 | Chhota Bheem: Journey to Petra | nan | Movie | The king has been away to meet an old friend, but when he sends for urgent help, Bheem finds himself on an action-packed rescue mission to Egypt!"
"s424 | Chhota Bheem: Master of Shaolin | nan | Movie | Summoned by a monk to help reclaim a temple from a dangerous leader, Bheem must master the Shaolin kung fu techniques if he wants a fighting chance!"
s425 | Chhota Bheem: The Rise of Kirmada | nan | Movie | Bheem and young lord Krishna team up to protect the world against the wicked and powerful Kirmada and his equally dangerous bat army.
"s426 | Chicago Med | United States | TV Show | The doctors and nurses of Gaffney Chicago Medical Center juggle the busy ER's dramas and dangers in this spinoff of ""Chicago Fire"" and ""Chicago P.D."""
"s427 | Cousins | New Zealand | Movie | Separated as children, three cousins with an unshakeable bond confront their painful pasts and embark on an emotional journey to find each other."
"s428 | Wannabe Courageous | nan | Movie | When his newlywed wife becomes disenchanted because he failed to protect her from danger, Omar seeks the help of a quirky psychiatrist to win her back."
"s429 | Words Bubble Up Like Soda Pop | nan | Movie | After meeting one bright, sunny day, a shy boy who expresses himself through haiku and a bubbly but self-conscious girl share a brief, magical summer."
s430 | Sanitation Day | Nigeria | Movie | Two cops must contend with the uncooperative tenants of an apartment complex as they try to solve a murder before the crime scene is wiped clean.
"s431 | Sexy Beasts | nan | TV Show | Hoping to say goodbye to superficial dating, real-life singles sport elaborate makeup and prosthetics to put true blind-date chemistry to the test."
"s432 | Too Hot to Handle: Brazil | nan | TV Show | Sizzling hot young Brazilians meet at a dreamy beach resort. But for a shot at R$500,000 in this fun reality show, they'll have to give up sex."
"s433 | Trollhunters: Rise of the Titans | nan | Movie | Heroes from ""Trollhunters,"" ""3Below"" and ""Wizards"" join forces to fight a shadowy enemy threatening to take over their worlds â€” and reset Earth itself."
s434 | Milkwater | United States | Movie | Aimless 20-something Milo impulsively becomes a gay manâ€™s surrogate and wrestles with the emotional complexities of her non-traditional decision.
"s435 | Okupas | Argentina | TV Show | In 2000, a group of young men takes over a house in Buenos Aires, becoming squatters, while dealing with an increasingly violent and hostile city."
"s436 | Touch Your Heart | nan | TV Show | Hoping to make a comeback after a bad scandal, an actress agrees to research a new role by taking a job as a secretary for a prickly attorney."
"s437 | The Tambour of Retribution | Saudi Arabia | Movie | In an impoverished neighborhood, the son of a swordsman falls in love with the daughter of a wedding singer â€” a taboo match in a traditional society."
"s438 | Cosmic Sin | United States | Movie | In the year 2524, a disgraced retired general is called back into combat to help prevent an interstellar war against a hostile alien fleet."
s439 | 2 Weeks in Lagos | nan | Movie | A businessman returns home to Nigeria and falls in love with a friend's sister despite his familyâ€™s plan for him to marry a politicianâ€™s daughter.
s440 | Deep | Thailand | Movie | Four insomniac med school students are lured into a neuroscience experiment that spirals out of control â€” and must find a way out before itâ€™s too late.
"s441 | Explained | United States | TV Show | This enlightening series from Vox digs into a wide range of topics such as the rise of cryptocurrency, why diets fail, and the wild world of K-pop."
"s442 | Fear Street Part 3: 1666 | nan | Movie | Thrust back to 1666, Deena learns the truth about Sarah Fier. Back in 1994, the friends fight for their lives â€” and Shadysideâ€™s future."
"s443 | Johnny Test | United States, Canada | TV Show | How much trouble could one imaginative boy, his faithful dog and two science-loving sisters possibly get into? Hmm, that sounds like a challenge!"
"s444 | La ley de Herodes | nan | Movie | Following the brutal 1949 murder of a small Mexican town's mayor, genteel and humble janitor Juan Vargas is appointed his successor."
s445 | Naomi Osaka | nan | TV Show | This intimate series follows Naomi Osaka as she explores her cultural roots and navigates her multifaceted identity as a tennis champ and rising leader.
"s446 | The Beguiled | United States | Movie | During the Civil War, a wounded Union soldier takes refuge at a Southern girls school, rupturing the calm amid growing sexual tension and infighting."
"s447 | The Book of Henry | United States | Movie | An 11-year-old vows to help a new neighbor who he suspects is in danger, and documents his efforts in a series of written entries and audio recordings."
"s448 | The Twilight Saga: Breaking Dawn: Part 1 | United States | Movie | After a dream wedding, Bella and Edward enter a new nightmare when a shocking development forces life-or-death decisions."
"s449 | The Twilight Saga: Breaking Dawn: Part 2 | United States | Movie | In the epic series' final chapter, Bella and Edward's newborn daughter forces the couple into a life-altering confrontation with the Volturi."
"s450 | The Twilight Saga: Eclipse | United States | Movie | With a bloodthirsty enemy on a quest for revenge, Bella must reconcile her love for vampire Edward and her growing feelings for werewolf Jacob."
"s451 | The Twilight Saga: New Moon | United States | Movie | Still reeling from the departure of vampire Edward Cullen, a heartbroken Bella Swan finds comfort in her friendship with werewolf Jacob Black."
"s452 | Twilight | United States | Movie | When Bella Swan moves in with her father, she starts school and meets Edward, a mysterious classmate who reveals himself to be a 108-year-old vampire."
"s453 | A Perfect Fit | Indonesia | Movie | Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiancÃ©."
"s454 | BEASTARS | Japan | TV Show | In a world where beasts of all kinds coexist, a gentle wolf awakens to his own predatory urges as his school deals with a murder within its midst."
"s455 | Cheech & Chong's Still Smokin | nan | Movie | Stoner comedians Cheech Marin and Tommy Chong arrive in Amsterdam to find they've been mistakenly invited, then take the stage live as a replacement act."
"s456 | Emicida: AmarElo - Live in SÃ£o Paulo | nan | Movie | Brazilian rapper Emicida brings his progressive rhymes and eclectic beats to SÃ£o Paulo's Theatro Municipal as he performs hits from the album ""AmarElo."""
"s457 | Her Private Life | South Korea | TV Show | An art curator's life unravels, as she tries to keep her pastime as a die-hard K-pop fan secret from her gallery's new director."
"s458 | Lift Like a Girl | Egypt, Denmark, Germany | Movie | With the guidance of her relentless coach, a teen weightlifter emerges from a scrappy training camp in Egypt to compete at the championship level."
"s459 | My Amanda | nan | Movie | Two unusually close friends share every aspect of their lives together. As their lives evolve, their bond remains the only constant."
"s460 | Never Have I Ever | United States | TV Show | After a traumatic year, all an Indian-American teen wants is to go from pariah to popular â€” but friends, family and feelings wonâ€™t make it easy on her."
"s461 | Surf's Up | United States, Canada | Movie | This Oscar-nominated animated comedy goes behind the scenes at the Penguin World Surfing Championship to get a close-up look at the inventors of surfing."
"s462 | The Unknown Saint | nan | Movie | Following a stint behind bars, a thief returns to where he buried his loot, only to find that his hiding spot is now a shrine to an unknown saint."
s463 | This Changes Everything | United States | Movie | This documentary takes a deep look at gender disparity in Hollywood through the eyes of well-known actresses and female filmmakers.
"s464 | A Classic Horror Story | Italy | Movie | In this gruesome suspense film, strangers traveling in southern Italy become stranded in the woods, where they must fight desperately to get out alive."
"s465 | Gunpowder Milkshake | nan | Movie | When an assassin veers off mission to rescue a child, she triggers a war with a powerful crime syndicate â€” and reunites a gun-wielding sisterhood."
s466 | Heist | nan | TV Show | Millions in stolen cash. Missing luxury bourbon. Watch ordinary people almost get away with these extraordinary heists in this true crime series.
"s467 | My Unorthodox Life | nan | TV Show | Follow Julia Haart, Elite World Group CEO and a former member of an ultra-Orthodox Jewish community, and her adult kids in this reality series."
s468 | Private Network: Who Killed Manuel BuendÃ­a? | nan | Movie | A deep dive into the work of renowned Mexican journalist Manuel BuendÃ­a looks to unravel his murder and the ties between politics and drug trafficking.
"s469 | The Guide to the Perfect Family | nan | Movie | A couple in QuÃ©bec deals with the pitfalls, pressure and high expectations of raising kids in a society obsessed with success and social media image."
"s470 | American Woman | United States, Canada | Movie | In rural Pennsylvania, a working-class single mom must pick up the pieces and step up to raise her grandson after her daughter suddenly disappears."
"s471 | Bridgerton - The Afterparty | nan | Movie | ""Bridgerton"" cast members share behind-the-scenes stories from the hit show, plus comedian Nikki Glaser breaks down the costume drama's sexiest moments."
"s472 | Day of Destiny | nan | Movie | With their family facing financial woes, two teen brothers seize an opportunity to reverse their bad fortunes by traveling 20 years back in time."
s473 | Ridley Jones | United States | TV Show | Curious kid Ridley and her friends protect the Museum of Natural Historyâ€™s treasures and keep its magical secret safe: Everything comes alive at night!
"s474 | Born to Play | United States | Movie | This documentary follows the Boston Renegades â€” an all-woman, tackle football team â€” as they risk their time, families and day jobs for the game."
"s475 | American Ultra | United States, Switzerland | Movie | He's just a weed fiend going nowhere, or so he thinks. When the CIA tries to eliminate him, his long-dormant superspy training comes roaring back."
s476 | The Stand-Up | nan | Movie | Members of the comedy group Na StojÃ¡ka take the stage and the mic by storm for a special night of stand-up comedy.
"s477 | The Tour | nan | Movie | MiloÅ¡ Knor brings comedians LukÃ¡Å¡ PavlÃ¡sek, TomÃ¡Å¡ Matonoha, Ester KoÄ�iÄ�kovÃ¡, Michal KavalÄ�Ã­k and Richard NedvÄ›d on a tour around the Czech Republic."
"s478 | Atypical | United States | TV Show | When a teen on the autism spectrum decides to get a girlfriend, his bid for more independence puts his whole family on a path of self-discovery."
s479 | Biohackers | Germany | TV Show | A medical student enters a top German university on a secret mission to uncover a conspiracy linking a family tragedy to a visionary biology professor.
"s480 | Fear Street Part 2: 1978 | nan | Movie | In the cursed town of Shadyside, a killer's murder spree terrorizes Camp Nightwing and turns a summer of fun into a gruesome fight for survival."
"s481 | Finding Hubby | nan | Movie | Oyin and her two close friends are on the hunt for husbands, but find that they must grapple with their own expectations as they look for love."
"s482 | How I Became a Superhero | nan | Movie | In a world where humans and superheroes coexist, a lone wolf cop teams up with a bright detective to dismantle a dark plot to extract superpowers."
"s483 | How to Become a Tyrant | nan | TV Show | Ruling with an iron fist requires an aspiring dictator to know the playbook for absolute power, as history's despots prove in this sardonic docuseries."
"s484 | Last Summer | nan | Movie | During summer vacation in a beachside town, 16-year-old Deniz seeks the affection of his childhood crush and navigates a love triangle."
"s485 | Lee Su-geun: The Sense Coach | nan | Movie | Lee Su-geun's rise to Korean comedy stardom went hand in hand with his mastery over picking up social cues. Now, he's ready to share his know-hows."
"s486 | Lethal Love | nan | Movie | After a business owner starts receiving online threats, doubts and paranoia creep in when she reconnects with a former flame and meets a new client."
"s487 | Ratchet and Clank | Hong Kong, Canada, United States | Movie | Affable alien Ratchet longs to be a Galactic Ranger and might get the chance when rogue robot Clank tells him of evil Drek's plot to destroy a galaxy."
"s488 | The Cook of Castamar | nan | TV Show | In 1720 Madrid, a talented cook catches the eye of a widowed duke just as he returns to aristocratic society. Based on the novel by Fernando J. MÃºÃ±ez."
"s489 | Virgin River | United States | TV Show | Searching for a fresh start, a nurse practitioner moves from LA to a remote northern California town and is surprised by what â€“ and who â€“ she finds."
"s490 | Back to Q82 | Kuwait, United States | Movie | Eager to rejoin her divorced parents, an inventor's daughter drives his time-traveling car back to 1982. But a secret crush accidentally follows."
"s491 | Elize Matsunaga: Once Upon a Crime | nan | TV Show | The crime shocked Brazil: Elize Matsunaga shot and dismembered her rich husband. Featuring her first interview, this docuseries dives deep into the case."
"s492 | Home Again | United States | Movie | A newly single mom takes in three young male filmmakers as boarders, but her estranged husband returns to complicate her new, unconventional life."
"s493 | Midnight Sun | United States | Movie | Born with a fatal sensitivity to sunlight, a sheltered teen girl falls for her neighbor, but hides her condition from him as their romance blossoms."
"s494 | RESIDENT EVIL: Infinite Darkness | United States, Japan | TV Show | Years after the horrors of Raccoon City, Leon and Claire find themselves consumed by a dark conspiracy when a viral attack ravages the White House."
"s495 | Rock the Kasbah | United States | Movie | When a has-been music producer gets stuck in Afghanistan he discovers a girl with a wonderful voice, then has to find a way to market her talents."
s496 | Awon Boyz | nan | Movie | This documentary takes a close look at the lives and passions of the men and boys who hustle or run with a gang on the streets of Lagos.
"s497 | Brick Mansions | France, Canada, United States, Spain | Movie | An undercover police detective partners with an ex-convict to take down a drug kingpin amid grime and crime in a walled-off Detroit housing project."
"s498 | Cat People | nan | TV Show | Cat people come in all shapes and sizes, but they share a love for their enchanting, unique feline friends. This docuseries reveals their tales."
"s499 | Clash | nan | Movie | When the patriarch of an emigrant Nigerian family visits their female-led Canadian home, traditional values collide with newer ones."
"s500 | Dogs | United States | TV Show | These six intimate stories explore the abiding emotional bonds that form between dogs and their caregivers, no matter the circumstances."
"s501 | Major Grom: Plague Doctor | nan | Movie | When a masked vigilanteâ€™s killing spree throws a city into chaos, a renegade detective and his rookie partner are the only ones who can stop it."
"s502 | Mama Drama | nan | Movie | After years of fertility issues and her mother-in-law's nagging, a woman hires her assistant as a surrogate. But things donâ€™t go as smoothly as planned."
s503 | Tango With Me | Nigeria | Movie | A newly married couple journeys through self-discovery and healing while dealing with the aftermath of a traumatic event on their wedding night.
"s504 | The Mire | Poland | TV Show | In an early-'80s Polish town, a prostitute and a youth leader are found killed, but the police's handling of the case makes two journalists suspicious."
"s505 | The War Next-door | nan | TV Show | When two antagonistic families end up living next door in a posh neighborhood, the matriarchs ensue a full-scale war of unintended consequences."
s506 | Therapy | nan | Movie | A young dysfunctional couple tries to patch up their relationship through sessions with a highly unconventional therapist.
s507 | This Little Love Of Mine | Australia | Movie | A workaholic lawyer returns to her island home to convince an old friend to take over his familyâ€™s company â€” but rekindled feelings soon get in the way.
"s508 | Three Thieves | nan | Movie | Frustrated at work, three young men use a case of mistaken identity to pull off a seemingly simple crime â€“ but their scheme comically unravels."
"s509 | A Land Imagined | France, Netherlands, Singapore | Movie | A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game."
"s510 | Ask the StoryBots | United States | TV Show | Five curious little creatures track down the answers to kids' biggest questions, like how night happens or why we need to brush our teeth."
"s511 | Between | Canada | TV Show | After a mysterious disease kills every resident over 22 years old, survivors of a town must fend for themselves when the government quarantines them."
"s512 | Chelsea | United States | TV Show | It's not her first talk show, but it is a first of its kind. Ideas, people and places that fascinate her, all in her unique style."
"s513 | Code Lyoko | France, Belgium | TV Show | After discovering a parallel universe hidden inside a supercomputer, four students must stop a renegade virus from destroying the secret world."
"s514 | Colony | United States | TV Show | When LA is invaded by outside forces and becomes a walled-in settlement, a former FBI agent and his wife risk everything to find their lost son."
"s515 | Cuckoo | United Kingdom | TV Show | Rachel shocks her proper British parents when she marries an American hippie, but it's just the first in a series of surprises for the family."
"s516 | Derry Girls | United Kingdom | TV Show | Amidst the political conflict of Northern Ireland in the 1990s, five high school students square off with the universal challenges of being a teenager."
"s517 | Girl from Nowhere | Thailand | TV Show | A mysterious, clever girl named Nanno transfers to different schools, exposing the lies and misdeeds of the students and faculty at every turn."
"s518 | Good Morning Call | Japan | TV Show | A high school girl finally gets her own apartment, but she has to share it with the most popular boy in school. No one can know they're living together."
"s519 | Har Kisse Ke Hisse: Kaamyaab | India | Movie | After a career of thankless credits, a retired actor returns for a long-awaited leading role but finds he is utterly unprepared for new-age filmmaking."
s520 | I AM A KILLER | United Kingdom | TV Show | Death row inmates convicted of capital murder give a firsthand account of their crimes in this documentary series.
s521 | I Think You Should Leave with Tim Robinson | United States | TV Show | There is no such thing as an ordinary interaction in this offbeat sketch comedy series that features a deep roster of guest stars.
"s522 | Kim's Convenience | Canada | TV Show | While running a convenience store in Toronto, members of a Korean-Canadian family deal with customers, each other and the evolving world around them."
s523 | Larva | Russia | TV Show | Two curious worms spend their days investigating the otherworldly objects that fall through the grate into their subterranean world.
"s524 | Marcella | United Kingdom | TV Show | Her marriage just ended and she's returning to work as a London detective after 12 years away. Is the serial killer she once investigated back, too?"
s525 | Midnight Diner: Tokyo Stories | Japan | TV Show | Patrons of an otherwise mundane Japanese diner find simple yet profound connections with one another based on the shared love of a particular dish.
"s526 | My Little Pony: Friendship Is Magic | United States, Canada | TV Show | Journey to the enchanted land of Equestria, where unicorn Twilight Sparkle and her pals have adventures and learn valuable lessons about friendship."
"s527 | Orange Is the New Black | United States | TV Show | A privileged New Yorker ends up in a women's prison when a past crime catches up with her in this Emmy-winning series from the creator of ""Weeds."""
"s528 | Puffin Rock | Ireland, United States, United Kingdom | TV Show | Life is sweet on beautiful Puffin Rock, where puffling Oona, her baby brother Baba and their pals learn about nature, friendship and family."
"s529 | Rehmataan | India | Movie | As unemployment, drug addiction and corruption plague a society, this drama depicts the people who believe thereâ€™s still good in the world."
"s530 | Return of the Prodigal Son | Egypt | Movie | Freed after spending 12 years in jail, a man's homecoming turns into a dark affair as his disillusion clashes with his family's expectations."
"s531 | Richie Rich | United States | TV Show | After turning his veggies into green energy, Richie Rich earns a trillion dollars overnight and a new life filled with nonstop fun and adventure."
"s532 | Rise: Ini Kalilah | Malaysia | Movie | Inspired by Malaysia's 14th General Election, this film trails six individuals and the obstacles they face in the days leading up to the historic event."
"s533 | Scream | United States | TV Show | In this new TV series sequel to the classic horror franchise, a cyberbullying incident in Lakewood leads to a murder with chilling echoes of the past."
"s534 | Shtisel | Israel | TV Show | A Haredi family living in an ultra-Orthodox neighborhood of Jerusalem reckons with love, loss and the doldrums of daily life."
"s535 | Si Doel the Movie 2 | Indonesia | Movie | As Sarah and her child look to settle in Jakarta, Zaenab searches for answers and gets caught between defending her marriage to Doel or letting it go."
s536 | Some Assembly Required | Canada | TV Show | A 14-year-old takes ownership of a toy company and hires a group of his friends to help him create amazing new toys.
"s537 | Tales by Light | Australia | TV Show | Follow renowned photographers as they explore far-flung locales, capturing extraordinary images that present nature and culture in a new light."
"s538 | Terrace House: Opening New Doors | Japan | TV Show | A group of young people â€“ including a chef, a snowboarder and an ice hockey player â€“ gather in the Karuizawa woods while pursuing their dreams."
"s539 | The A List | United Kingdom | TV Show | Romance, rivalry and radical mystery collide as a group of teens attend a remote island sleepaway camp in this suspenseful, supernatural drama."
"s540 | The New Legends of Monkey | Australia, New Zealand | TV Show | A valiant girl liberates the Monkey King â€“ a god long trapped in stone â€“ in a quest to find seven sacred scrolls and save the world from evil."
"s541 | The Worst Witch | United Kingdom, Germany | TV Show | After stumbling into a school for witches, a bumbling heroine comes to realize that she just might belong there. Based on Jill Murphy's beloved books."
s542 | Truckbhar Swapna | India | Movie | A taxi driver living in a Mumbai slum seeks to better his family's life by building an extension of his home while dealing with a lecherous contractor.
"s543 | Ujala | India | Movie | An honest man dreams of a better life for his family, but a childhood friend leads him into a world of crime that keeps happiness just out of reach."
"s544 | Undercover | Belgium, Netherlands | TV Show | Undercover agents infiltrate a drug kingpin's operation by posing as a couple at the campground where he spends his weekends. Inspired by real events."
"s545 | Workin' Moms | Canada | TV Show | Maternity leave is over and it's time for these four moms to return to work while navigating kids, bosses, love and life in modern-day Toronto."
"s546 | YooHoo to the Rescue | South Korea | TV Show | In a series of magical missions, quick-witted YooHoo and his can-do crew travel the globe to help animals in need."
s547 | You Are My Spring | nan | TV Show | A hotel concierge and a psychiatrist with traumatic childhoods form a heartfelt bond when they become entangled in a perplexing local murder case.
"s548 | We the People | United States | TV Show | Learn the basics of rights and citizenship with upbeat songs by popular artists like Janelle MonÃ¡e, H.E.R., Adam Lambert, Brandi Carlile and more."
s549 | Grey's Anatomy | United States | TV Show | Intern (and eventual resident) Meredith Grey finds herself caught up in personal and professional passions with fellow doctors at a Seattle hospital.
s550 | Big Timber | nan | TV Show | A no-nonsense logger and his loyal crew battle brutal elements and finicky machines to chop and transport valuable lumber on Vancouver Island.
"s551 | Fear Street Part 1: 1994 | nan | Movie | After a series of brutal slayings, a teen and her friends take on an evil force that's plagued their notorious town for centuries. Welcome to Shadyside."
"s552 | Haseen Dillruba | India | Movie | Under investigation as a suspect in her husbandâ€™s murder, a wife reveals details of their thorny marriage that seem to only further blur the truth."
s553 | Holiday on Mars | nan | Movie | A scoundrel's mission to escape his family and remarry on Mars is hilariously scrubbed when a mishap with a black hole turns his son into an old man.
"s554 | Mortel | France | TV Show | After making a deal with a supernatural figure, two high schoolers emerge with extraordinary powers and join forces to solve a murder."
"s555 | RattleSnake - The Ahanna Story | Nigeria | Movie | In this stylish remake, a disillusioned mastermind assembles a team to pull off a series of spectacular heists â€” but his crimes make too many enemies."
"s556 | Snowpiercer | South Korea, Czech Republic | Movie | The Earth's remaining inhabitants are confined to a single train circling the globe as revolution brews among the class-divided cars."
"s557 | The 8th Night | South Korea | Movie | With prayer beads in one hand and an ax in the other, a monk hunts down a millennia-old spirit that's possessing humans and unleashing hell on Earth."
"s558 | Winchester | Australia, United States | Movie | The heiress to a vast firearms fortune constructs a mansion with a maze-like interior to ward off the spirits of those killed by her family's product."
s559 | 6 Bullets | United States | Movie | A former mercenary is lured back into the dangerous business of finding missing children when the daughter of a mixed martial arts champ is kidnapped.
"s560 | Air Force One | United States, Germany | Movie | When terrorists hijack Air Force One with the president and his family on board, the commander-in-chief takes matters into his own well-trained hands."
"s561 | Audible | nan | Movie | Shaken by a friend's suicide, a Deaf high school football player copes with family and relationships while anticipating his final homecoming game."
"s562 | Austin Powers in Goldmember | United States | Movie | The world's most shagadelic spy continues his fight against the diabolical Dr. Evil, who's teamed with a new foe: 1970s villain Goldmember."
"s563 | Austin Powers: International Man of Mystery | United States | Movie | A swingin' fashion photographer by day and a groovy British secret agent by night, superspy Austin Powers must foil the sinister schemes of Dr. Evil."
